marque,modele,prix,kilometrage,carburant,transmission,puissance,nb_ancien_proprietaire,classe_vehicule,nb_porte,nb_place,couleur,sellerie,classe_emission,emission_CO2,crit_air,usage_commerciale_anterieure,annee,age_days,age_years,age_months,km_per_year,km_per_month,id_annonce,prix_neuf,ratio_vr
PEUGEOT,PEUGEOT 2008,16390.0,42657.0,Essence,Boite de vitesse automatique,131,Inconnu,SUV,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,109.0,Crit'Air 1,Non,2020,1618.0,4.4,53.9,9694.8,791.4,1325,29600.0,0.5537162162162163
RENAULT,RENAULT MÉGANE,17990.0,75336.0,Hybride,Boite de vitesse automatique,160,2,Break,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,34.0,Crit'Air 1,Oui,2020,1653.0,4.5,55.1,16741.3,1367.3,1326,42000.0,0.42833333333333334
DACIA,DACIA SANDERO,14190.0,5674.0,Essence,Boite de vitesse manuelle,91,1,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,120.0,Crit'Air 1,Non,2023,819.0,2.2,27.3,2579.1,207.8,1327,16725.0,0.8484304932735426
RENAULT,RENAULT CLIO,14890.0,12774.0,Essence,Boite de vitesse manuelle,91,1,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,118.0,Crit'Air 1,Non,2021,1503.0,4.1,50.1,3115.6,255.0,1328,19475.0,0.7645699614890886
HYUNDAI,HYUNDAI KONA,17590.0,30768.0,Hybride,Boite de vitesse automatique,141,1,SUV,5,5,Rouge,Tissu (Sellerie d'origine),EURO 6,90.0,Crit'Air 1,Non,2020,1863.0,5.1,62.1,6032.9,495.5,1329,27750.0,0.6338738738738738
RENAULT,RENAULT GRAND SCENIC,20990.0,35776.0,Essence,Boite de vitesse manuelle,140,2,Monospace,5,7,Gris,Mi-cuir (Sellerie d'origine),EURO 6,151.5,Crit'Air 1,Unknown,2021,1360.0,3.7,45.3,9669.2,789.8,1330,35150.0,0.5971550497866287
RENAULT,RENAULT MÉGANE,18290.0,68517.0,Essence,Boite de vitesse automatique,160,4,Berline,5,5,Noir,Alcantara (Sellerie d'origine),EURO 6,127.0,Crit'Air 1,Non,2019,2119.0,5.8,70.6,11813.3,970.5,1331,32700.0,0.5593272171253822
HYUNDAI,HYUNDAI I20,19990.0,11089.0,Essence,Boite de vitesse automatique,100,1,Citadine,5,5,Bleu,Tissu (Sellerie d'origine),EURO 6,121.0,Crit'Air 1,Unknown,2024,429.0,1.2,14.3,9240.8,775.5,1332,26700.0,0.748689138576779
RENAULT,RENAULT MÉGANE,17390.0,49112.0,Diesel,Boite de vitesse automatique,115,2,Berline,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,122.0,Crit'Air 2,Non,2021,1470.0,4.0,49.0,12278.0,1002.3,1333,31366.666666666668,0.5544102019128586
RENAULT,RENAULT KADJAR,14990.0,95838.0,Diesel,Boite de vitesse manuelle,115,2,SUV,5,5,Bleu,Tissu (Sellerie d'origine),EURO 6,115.0,Crit'Air 2,Non,2019,2203.0,6.0,73.4,15973.0,1305.7,1334,32950.0,0.45493171471927163
RENAULT,RENAULT CLIO,9990.0,84580.0,Diesel,Boite de vitesse manuelle,75,2,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,104.0,Crit'Air 2,Non,2018,2308.0,6.3,76.9,13425.4,1099.9,1335,18000.0,0.555
CITROEN,CITROEN C3 AIRCROSS,10390.0,76074.0,Essence,Boite de vitesse manuelle,110,2,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,108.75,Crit'Air 1,Unknown,2018,2312.0,6.3,77.1,12075.2,986.7,1336,21950.0,0.4733485193621868
CITROEN,CITROEN C3,9990.0,80789.0,Diesel,Boite de vitesse manuelle,100,2,Citadine,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,95.0,Crit'Air 2,Non,2017,2956.0,8.1,98.5,9974.0,820.2,1337,20700.0,0.4826086956521739
AUDI,AUDI A4,29490.0,80153.0,Essence,Boite de vitesse automatique,204,2,Break,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,149.0,Crit'Air 1,Non,2022,1152.0,3.2,38.4,25047.8,2087.3,1338,50332.5,0.5859037401281478
TOYOTA,TOYOTA YARIS,14590.0,39613.0,Hybride,Boite de vitesse automatique,100,1,Citadine,5,5,Bleu,Tissu (Sellerie d'origine),EURO 6,84.0,Crit'Air 1,Non,2018,2329.0,6.4,77.6,6189.5,510.5,1339,21342.545454545456,0.6836110543174538
PEUGEOT,PEUGEOT 308,13290.0,47093.0,Essence,Boite de vitesse automatique,130,Inconnu,Berline,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,132.0,Crit'Air 1,Non,2021,1469.0,4.0,49.0,11773.2,961.1,1340,33596.666666666664,0.3955749578331184
FIAT,FIAT 500,10490.0,48330.0,Essence,Boite de vitesse manuelle,70,2,Citadine,3,4,Gris,Mi-cuir (Sellerie d'origine),EURO 6,107.0,Crit'Air 1,Oui,2022,988.0,2.7,32.9,17900.0,1469.0,1341,22051.764705882353,0.47569889031156637
JEEP,JEEP COMPASS,16290.0,77626.0,Diesel,Boite de vitesse manuelle,120,3,SUV,5,5,Gris,Cuir (Sellerie d'origine),EURO 6,117.0,Crit'Air 2,Oui,2018,2414.0,6.6,80.5,11761.5,964.3,1342,34525.0,0.4718320057929037
CITROEN,CITROEN C4 CACTUS,11090.0,29634.0,Essence,Boite de vitesse manuelle,110,1,SUV,5,5,Bleu,Tissu (Sellerie d'origine),EURO 6,130.0,Crit'Air 1,Non,2020,1758.0,4.8,58.6,6173.8,505.7,1343,20800.0,0.5331730769230769
CITROEN,CITROEN C3,12190.0,25759.0,Essence,Boite de vitesse manuelle,83,Inconnu,Citadine,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,124.0,Crit'Air 1,Non,2021,1450.0,4.0,48.3,6439.8,533.3,1344,21800.0,0.5591743119266055
MERCEDES,MERCEDES-BENZ GLA,24890.0,44959.0,Essence,Boite de vitesse automatique,156,2,SUV,5,5,Noir,Alcantara (Sellerie d'origine),EURO 6,142.0,Crit'Air 1,Non,2019,1989.0,5.4,66.3,8325.7,678.1,1345,43350.0,0.5741637831603229
FIAT,FIAT 500X,12490.0,71599.0,Essence,Boite de vitesse manuelle,120,2,SUV,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,129.0,Crit'Air 1,Oui,2019,2140.0,5.9,71.3,12135.4,1004.2,1346,23190.0,0.5385942216472618
PEUGEOT,PEUGEOT 2008,11190.0,82815.0,Essence,Boite de vitesse automatique,110,2,SUV,5,5,Rouge,Mi-cuir (Sellerie d'origine),EURO 6,114.0,Crit'Air 1,Oui,2018,2381.0,6.5,79.4,12740.8,1043.0,1347,25450.0,0.4396856581532417
SEAT,SEAT ATECA,23290.0,73816.0,Essence,Boite de vitesse automatique,150,2,SUV,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,150.0,Crit'Air 1,Non,2022,1012.0,2.8,33.7,26362.9,2190.4,1348,32440.0,0.717940813810111
RENAULT,RENAULT CLIO,14290.0,2152.0,Essence,Boite de vitesse manuelle,91,1,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,116.0,Crit'Air 1,Non,2023,680.0,1.9,22.7,1132.6,94.8,1349,21200.0,0.6740566037735849
RENAULT,RENAULT KADJAR,18890.0,51454.0,Diesel,Boite de vitesse automatique,115,2,SUV,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,113.0,Crit'Air 2,Non,2020,1871.0,5.1,62.4,10089.0,824.6,1350,35600.0,0.5306179775280899
DACIA,DACIA DUSTER,12490.0,73236.0,Essence,Boite de vitesse manuelle,114,4,SUV,5,5,Bleu,Tissu (Sellerie d'origine),EURO 6,149.0,Crit'Air 1,Non,2018,2330.0,6.4,77.7,11443.1,942.5,1351,13850.0,0.9018050541516246
MERCEDES,MERCEDES-BENZ CLASSE C,22990.0,90497.0,Diesel,Boite de vitesse automatique,136,2,Berline,4,5,Gris,Cuir (Sellerie d'origine),EURO 6,118.5,Crit'Air 2,Unknown,2018,2549.0,7.0,85.0,12928.1,1064.7,1352,46300.0,0.49654427645788335
FORD,FORD FOCUS,10890.0,33727.0,Essence,Boite de vitesse manuelle,100,2,Berline,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,105.0,Crit'Air 1,Non,2018,2645.0,7.2,88.2,4684.3,382.4,1353,22066.666666666668,0.49350453172205433
PEUGEOT,PEUGEOT RIFTER,21090.0,88587.0,Diesel,Boite de vitesse automatique,131,1,Monospace,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,148.0,Crit'Air 2,Non,2020,1598.0,4.4,53.3,20133.4,1662.0,1354,32400.0,0.6509259259259259
RENAULT,RENAULT CLIO,10790.0,96133.0,Diesel,Boite de vitesse manuelle,75,2,Citadine,5,5,Noir,Tissu (Sellerie d'origine),EURO 6,85.0,Crit'Air 2,Oui,2018,2386.0,6.5,79.5,14789.7,1209.2,1355,18800.0,0.573936170212766
MERCEDES,MERCEDES-BENZ CLASSE A,26990.0,78661.0,Hybride,Boite de vitesse automatique,218,3,Berline,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,23.0,Crit'Air 1,Oui,2022,1168.0,3.2,38.9,24581.6,2022.1,1356,50008.333333333336,0.5397100483252791
SEAT,SEAT TARRACO,26290.0,51998.0,Diesel,Boite de vitesse automatique,150,2,SUV,5,7,Gris,Mi-cuir (Sellerie d'origine),EURO 6,141.0,Crit'Air 2,Oui,2019,2143.0,5.9,71.4,8813.2,728.3,1357,44730.0,0.5877487145092779
FORD,FORD PUMA,18490.0,37482.0,Essence,Boite de vitesse automatique,125,Inconnu,SUV,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,129.0,Crit'Air 1,Non,2021,1370.0,3.8,45.7,9863.7,820.2,1358,29340.0,0.6301976823449216
PEUGEOT,PEUGEOT 3008,21790.0,78310.0,Diesel,Boite de vitesse automatique,130,Inconnu,SUV,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,135.0,Crit'Air 2,Non,2022,1077.0,3.0,35.9,26103.3,2181.3,1359,41150.0,0.5295261239368165
SKODA,SKODA KODIAQ,29290.0,45424.0,Essence,Boite de vitesse automatique,150,2,SUV,5,5,Bleu,Tissu (Sellerie d'origine),EURO 6,157.0,Crit'Air 1,Non,2021,1434.0,3.9,47.8,11647.2,950.3,1360,37135.0,0.7887437727211526
HYUNDAI,HYUNDAI I30 FASTBACK,15590.0,66219.0,Essence,Boite de vitesse automatique,140,3,Berline,5,5,Bleu,Cuir (Sellerie d'origine),EURO 6,123.0,Crit'Air 1,Non,2018,2345.0,6.4,78.2,10346.7,846.8,1361,33000.0,0.4724242424242424
VOLKSWAGEN,VOLKSWAGEN POLO,19390.0,52234.0,Essence,Boite de vitesse automatique,110,1,Citadine,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,134.0,Crit'Air 1,Non,2022,1108.0,3.0,36.9,17411.3,1415.6,1362,25955.0,0.747062223078405
OPEL,OPEL MOKKA,18190.0,6821.0,Essence,Boite de vitesse manuelle,130,2,SUV,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,125.0,Crit'Air 1,Oui,2022,861.0,2.4,28.7,2842.1,237.7,1363,28450.0,0.6393673110720562
NISSAN,NISSAN QASHQAI,12390.0,99256.0,Essence,Boite de vitesse manuelle,115,3,SUV,5,5,Noir,Tissu (Sellerie d'origine),EURO 6,129.0,Crit'Air 1,Non,2018,2570.0,7.0,85.7,14179.4,1158.2,1364,27500.0,0.4505454545454545
PEUGEOT,PEUGEOT 208,8490.0,82993.0,Essence,Boite de vitesse manuelle,110,1,Citadine,5,5,Bleu,Mi-cuir (Sellerie d'origine),EURO 6,99.0,Crit'Air 1,Non,2017,2830.0,7.8,94.3,10640.1,880.1,1365,21800.0,0.3894495412844037
OPEL,OPEL CORSA,14890.0,27875.0,Essence,Boite de vitesse automatique,100,1,Citadine,5,5,Rouge,Tissu (Sellerie d'origine),EURO 6,132.0,Crit'Air 1,Non,2020,1776.0,4.9,59.2,5688.8,470.9,1366,22220.0,0.6701170117011701
VOLKSWAGEN,VOLKSWAGEN TAIGO,22090.0,43943.0,Essence,Boite de vitesse automatique,110,2,SUV,5,5,Bleu,Tissu (Sellerie d'origine),EURO 6,137.0,Crit'Air 1,Oui,2023,750.0,2.1,25.0,20925.2,1757.7,1367,33490.0,0.6595998805613617
PEUGEOT,PEUGEOT 3008,12690.0,79380.0,Essence,Boite de vitesse manuelle,130,2,SUV,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,118.0,Crit'Air 1,Oui,2019,2079.0,5.7,69.3,13926.3,1145.5,1368,33850.0,0.37488921713441653
OPEL,OPEL COMBO LIFE,18690.0,36069.0,Diesel,Boite de vitesse manuelle,130,1,Monospace,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,144.0,Crit'Air 2,Unknown,2021,1409.0,3.9,47.0,9248.5,767.4,1369,28333.333333333332,0.6596470588235295
FORD,FORD FOCUS,12090.0,92498.0,Essence,Boite de vitesse manuelle,150,2,Berline,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,127.0,Crit'Air 1,Oui,2017,2659.0,7.3,88.6,12671.0,1044.0,1370,26500.0,0.45622641509433964
HYUNDAI,HYUNDAI KONA,13390.0,99987.0,Diesel,Boite de vitesse manuelle,115,2,SUV,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,109.0,Crit'Air 2,Non,2019,2162.0,5.9,72.1,16946.9,1386.8,1371,26350.0,0.5081593927893738
VOLKSWAGEN,VOLKSWAGEN AMAROK,30690.0,80721.0,Diesel,Boite de vitesse automatique,224,5,Pickup,4,5,Blanc,Cuir (Sellerie d'origine),EURO 6,204.0,Crit'Air 2,Oui,2017,2752.0,7.5,91.7,10762.8,880.3,1372,50772.0,0.6044670290711416
DACIA,DACIA SANDERO,12690.0,42147.0,Essence,Boite de vitesse manuelle,91,1,Citadine,5,5,Orange,Tissu (Sellerie d'origine),EURO 6,127.0,Crit'Air 1,Non,2022,973.0,2.7,32.4,15610.0,1300.8,1373,14290.0,0.8880335899230231
RENAULT,RENAULT CLIO,11590.0,54547.0,Essence,Boite de vitesse manuelle,90,2,Citadine,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,105.0,Crit'Air 1,Non,2018,2567.0,7.0,85.6,7792.4,637.2,1374,19916.666666666668,0.5819246861924686
PEUGEOT,PEUGEOT 208,10190.0,41282.0,Essence,Boite de vitesse manuelle,75,1,Citadine,5,5,Noir,Tissu (Sellerie d'origine),EURO 6,119.0,Crit'Air 1,Non,2022,922.0,2.5,30.7,16512.8,1344.7,1375,18150.0,0.5614325068870524
CITROEN,CITROEN C3,14690.0,13339.0,Essence,Boite de vitesse automatique,110,2,Citadine,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,136.0,Crit'Air 1,Oui,2023,679.0,1.9,22.6,7020.5,590.2,1376,26150.0,0.5617590822179732
MINI,MINI MINI,12890.0,56871.0,Essence,Boite de vitesse manuelle,102,Inconnu,Citadine,3,4,Noir,Tissu (Sellerie d'origine),EURO 6,122.0,Crit'Air 1,Non,2018,2304.0,6.3,76.8,9027.1,740.5,1377,24086.363636363636,0.5351575769013022
RENAULT,RENAULT GRAND SCENIC,19290.0,87495.0,Diesel,Boite de vitesse manuelle,150,2,Monospace,5,7,Bleu,Cuir (Sellerie d'origine),EURO 6,158.0,Crit'Air 2,Unknown,2019,2126.0,5.8,70.9,15085.3,1234.1,1378,41650.0,0.4631452581032413
PEUGEOT,PEUGEOT 308,10990.0,74614.0,Essence,Boite de vitesse automatique,130,3,Berline,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,106.0,Crit'Air 1,Non,2019,1959.0,5.4,65.3,13817.4,1142.6,1379,27775.0,0.39567956795679565
DACIA,DACIA SANDERO,14690.0,13602.0,Essence,Boite de vitesse automatique,91,Inconnu,Citadine,5,5,Bleu,Tissu (Sellerie d'origine),EURO 6,129.0,Crit'Air 1,Non,2022,853.0,2.3,28.4,5913.9,478.9,1380,16326.666666666666,0.8997550020416497
RENAULT,RENAULT CLIO,10190.0,28660.0,Essence,Boite de vitesse manuelle,65,2,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,121.0,Crit'Air 1,Oui,2020,1727.0,4.7,57.6,6097.9,497.6,1381,15100.0,0.6748344370860927
SKODA,SKODA OCTAVIA,26590.0,55164.0,Essence,Boite de vitesse automatique,245,2,Berline,5,5,Rouge,Mi-cuir (Sellerie d'origine),EURO 6,135.0,Crit'Air 1,Non,2019,2149.0,5.9,71.6,9349.8,770.4,1382,36940.0,0.7198159177043855
DACIA,DACIA SANDERO,9990.0,4871.0,Essence,Boite de vitesse manuelle,73,1,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,131.0,Crit'Air 1,Non,2020,1653.0,4.5,55.1,1082.4,88.4,1383,9990.0,1.0
VOLKSWAGEN,VOLKSWAGEN POLO,15490.0,72360.0,Essence,Boite de vitesse automatique,95,2,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,103.0,Crit'Air 1,Non,2019,2121.0,5.8,70.7,12475.9,1023.5,1384,20595.0,0.7521243020150522
PEUGEOT,PEUGEOT 308,9190.0,93910.0,Essence,Boite de vitesse manuelle,130,2,Berline,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,115.0,Crit'Air 1,Oui,2018,2508.0,6.9,83.6,13610.1,1123.3,1385,27760.0,0.33105187319884727
PEUGEOT,PEUGEOT 208,13590.0,61201.0,Essence,Boite de vitesse automatique,100,3,Citadine,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,133.0,Crit'Air 1,Unknown,2020,1756.0,4.8,58.5,12750.2,1046.2,1386,24900.0,0.5457831325301205
TOYOTA,TOYOTA C-HR,23990.0,31028.0,Hybride,Boite de vitesse automatique,184,1,SUV,5,5,Gris,Cuir (Sellerie d'origine),EURO 6,119.0,Crit'Air 1,Non,2020,1744.0,4.8,58.1,6464.2,534.0,1387,39150.0,0.6127713920817369
PEUGEOT,PEUGEOT 2008,9490.0,91615.0,Essence,Boite de vitesse manuelle,110,2,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,107.5,Crit'Air 1,Unknown,2018,2517.0,6.9,83.9,13277.5,1092.0,1388,23712.5,0.40021085925144967
PEUGEOT,PEUGEOT 2008,13190.0,42727.0,Essence,Boite de vitesse manuelle,130,1,SUV,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,129.16666666666666,Crit'Air 1,Unknown,2020,1863.0,5.1,62.1,8377.8,688.0,1389,26878.333333333332,0.49072983195882686
CITROEN,CITROEN C5 AIRCROSS,19090.0,93416.0,Hybride,Boite de vitesse automatique,225,Inconnu,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,32.0,Crit'Air 1,Non,2020,1631.0,4.5,54.4,20759.1,1717.2,1390,45450.0,0.42002200220022
DACIA,DACIA SANDERO,16890.0,5143.0,Essence,Boite de vitesse automatique,91,1,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,140.0,Crit'Air 1,Non,2023,776.0,2.1,25.9,2449.0,198.6,1391,18000.0,0.9383333333333334
PEUGEOT,PEUGEOT 108,9090.0,23110.0,Essence,Boite de vitesse manuelle,72,3,Citadine,5,4,Vert,Tissu (Sellerie d'origine),EURO 6,85.0,Crit'Air 1,Non,2019,2111.0,5.8,70.4,3984.5,328.3,1392,16316.666666666666,0.5570990806945864
VOLKSWAGEN,VOLKSWAGEN TIGUAN,23990.0,93885.0,Essence,Boite de vitesse automatique,150,2,SUV,5,5,Noir,Cuir (Sellerie d'origine),EURO 6,159.0,Crit'Air 1,Non,2020,1777.0,4.9,59.2,19160.2,1585.9,1393,44390.0,0.5404370353683262
VOLKSWAGEN,VOLKSWAGEN POLO,13890.0,78669.0,Diesel,Boite de vitesse manuelle,80,3,Citadine,5,5,Noir,Tissu (Sellerie d'origine),EURO 6,94.0,Crit'Air 2,Oui,2019,2142.0,5.9,71.4,13333.7,1101.8,1394,21930.0,0.6333789329685362
PEUGEOT,PEUGEOT 2008,12090.0,82311.0,Diesel,Boite de vitesse automatique,120,2,SUV,5,5,Bleu,Mi-cuir (Sellerie d'origine),EURO 6,101.0,Crit'Air 2,Non,2018,2346.0,6.4,78.2,12861.1,1052.6,1395,26800.0,0.45111940298507464
MERCEDES,MERCEDES-BENZ GLA,35390.0,39083.0,Essence,Boite de vitesse automatique,163,1,SUV,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,153.0,Crit'Air 1,Non,2022,994.0,2.7,33.1,14475.2,1180.8,1396,43800.0,0.8079908675799087
MINI,MINI MINI,11590.0,78547.0,Essence,Boite de vitesse manuelle,75,2,Citadine,3,4,Gris,Tissu (Sellerie d'origine),EURO 6,122.0,Crit'Air 1,Non,2019,2114.0,5.8,70.5,13542.6,1114.1,1397,21750.0,0.5328735632183909
TOYOTA,TOYOTA YARIS CROSS,21190.0,42118.0,Hybride,Boite de vitesse automatique,116,1,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,115.0,Crit'Air 1,Non,2021,1209.0,3.3,40.3,12763.0,1045.1,1398,33900.0,0.6250737463126844
SEAT,SEAT ATECA,21590.0,67089.0,Essence,Boite de vitesse automatique,150,2,SUV,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,127.0,Crit'Air 1,Oui,2019,2161.0,5.9,72.0,11371.0,931.8,1399,34105.0,0.6330450080633339
FIAT,FIAT 500,8990.0,67980.0,Essence,Boite de vitesse manuelle,69,2,Citadine,3,4,Violet,Mi-cuir (Sellerie d'origine),EURO 6,107.83333333333333,Crit'Air 1,Unknown,2017,2764.0,7.6,92.1,8944.7,738.1,1400,16530.333333333332,0.5438486822205643
DS,DS AUTOMOBILES DS3 CROSSBACK,15190.0,35442.0,Essence,Boite de vitesse manuelle,100,1,SUV,5,5,Noir,Cuir (Sellerie d'origine),EURO 6,129.0,Crit'Air 1,Non,2021,1286.0,3.5,42.9,10126.3,826.2,1401,27700.0,0.5483754512635379
CITROEN,CITROEN C4 SPACETOURER,12790.0,89489.0,Diesel,Boite de vitesse manuelle,131,Inconnu,Monospace,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,105.0,Crit'Air 2,Non,2019,2128.0,5.8,70.9,15429.1,1262.2,1402,31700.0,0.40347003154574135
MERCEDES,MERCEDES-BENZ CLASSE A,22790.0,62826.0,Essence,Boite de vitesse automatique,136,2,Berline,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,137.0,Crit'Air 1,Oui,2021,1406.0,3.9,46.9,16109.2,1339.6,1403,38275.0,0.5954278249510124
SEAT,SEAT IBIZA,12890.0,7724.0,Essence,Boite de vitesse manuelle,75,1,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,112.0,Crit'Air 1,Non,2018,2553.0,7.0,85.1,1103.4,90.8,1404,16285.0,0.7915259441203562
RENAULT,RENAULT CAPTUR,20390.0,16692.0,Essence,Boite de vitesse automatique,158,2,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,133.0,Crit'Air 1,Oui,2022,1108.0,3.0,36.9,5564.0,452.4,1405,29225.0,0.6976903336184773
KIA,KIA PICANTO,14790.0,10097.0,Essence,Boite de vitesse manuelle,100,1,Citadine,5,5,Noir,Cuir (Sellerie d'origine),EURO 6,120.0,Crit'Air 1,Non,2023,707.0,1.9,23.6,5314.2,427.8,1406,20240.0,0.7307312252964426
MINI,MINI MINI,18090.0,33382.0,Essence,Boite de vitesse automatique,102,1,Citadine,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,117.0,Crit'Air 1,Non,2019,2227.0,6.1,74.2,5472.5,449.9,1407,28450.0,0.6358523725834798
PEUGEOT,PEUGEOT 308,22690.0,27201.0,Essence,Boite de vitesse automatique,130,1,Berline,5,5,Blanc,Mi-cuir (Sellerie d'origine),EURO 6,132.0,Crit'Air 1,Non,2023,785.0,2.2,26.2,12364.1,1038.2,1408,36870.0,0.6154054787089774
VOLKSWAGEN,VOLKSWAGEN POLO,13690.0,68998.0,Essence,Boite de vitesse manuelle,95,2,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,104.0,Crit'Air 1,Oui,2019,2008.0,5.5,66.9,12545.1,1031.4,1409,19650.0,0.6966921119592875
OPEL,OPEL MOKKA,17790.0,35138.0,Essence,Boite de vitesse manuelle,130,1,SUV,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,126.0,Crit'Air 1,Non,2023,791.0,2.2,26.4,15971.8,1331.0,1410,33575.0,0.5298585256887565
TOYOTA,TOYOTA YARIS,20890.0,1898.0,Hybride,Boite de vitesse automatique,116,1,Citadine,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,92.0,Crit'Air 1,Non,2023,488.0,1.3,16.3,1460.0,116.4,1411,26450.0,0.7897920604914934
FIAT,FIAT 500,10590.0,89648.0,Essence,Boite de vitesse automatique,69,2,Citadine,3,4,Gris,Mi-cuir (Sellerie d'origine),EURO 6,113.0,Crit'Air 1,Oui,2020,1871.0,5.1,62.4,17578.0,1436.7,1412,19690.0,0.5378364652107669
RENAULT,RENAULT CAPTUR,16190.0,54888.0,Diesel,Boite de vitesse manuelle,116,2,SUV,5,5,Gris,Mi-cuir (Sellerie d'origine),EURO 6,129.0,Crit'Air 2,Non,2020,1658.0,4.5,55.3,12197.3,992.5,1413,26350.0,0.6144212523719165
RENAULT,RENAULT KADJAR,13690.0,82817.0,Diesel,Boite de vitesse manuelle,115,2,SUV,5,5,Noir,Tissu (Sellerie d'origine),EURO 6,115.0,Crit'Air 2,Non,2019,2151.0,5.9,71.7,14036.8,1155.0,1414,30800.0,0.4444805194805195
MERCEDES,MERCEDES-BENZ CLASSE A,21690.0,91043.0,Diesel,Boite de vitesse automatique,116,3,Berline,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,118.0,Crit'Air 2,Non,2021,1556.0,4.3,51.9,21172.8,1754.2,1415,38325.0,0.5659491193737769
CITROEN,CITROEN C3 AIRCROSS,13290.0,14090.0,Essence,Boite de vitesse manuelle,110,1,SUV,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,131.0,Crit'Air 1,Non,2021,1295.0,3.5,43.2,4025.7,326.2,1416,22150.0,0.6
MERCEDES,MERCEDES-BENZ CLASSE GLC,34690.0,80281.0,Diesel,Boite de vitesse automatique,204,3,SUV,5,5,Gris,Alcantara (Sellerie d'origine),EURO 6,143.0,Crit'Air 2,Non,2017,2679.0,7.3,89.3,10997.4,899.0,1417,56600.0,0.6128975265017668
OPEL,OPEL MOKKA,18990.0,26313.0,Essence,Boite de vitesse automatique,130,3,SUV,5,5,Blanc,Tissu (Sellerie d'origine),EURO 6,137.0,Crit'Air 1,Oui,2021,1470.0,4.0,49.0,6578.2,537.0,1418,30600.0,0.6205882352941177
MERCEDES,MERCEDES-BENZ CLASSE A,16090.0,58353.0,Essence,Boite de vitesse manuelle,122,Inconnu,Berline,5,5,Noir,Mi-cuir (Sellerie d'origine),EURO 6,131.0,Crit'Air 1,Non,2017,2962.0,8.1,98.7,7204.1,591.2,1419,29515.384615384617,0.5451394318477977
PEUGEOT,PEUGEOT 308,8090.0,96154.0,Essence,Boite de vitesse manuelle,110,3,Berline,5,5,Gris,Tissu (Sellerie d'origine),EURO 6,95.0,Crit'Air 1,Non,2017,2676.0,7.3,89.2,13171.8,1078.0,1420,23985.0,0.33729414217219095
