marque,modele,kilometrage,carburant,transmission,puissance,nb_ancien_proprietaire,classe_vehicule,couleur,sellerie,emission_CO2,crit_air,usage_commerciale_anterieure,annee,prix_neuf,Mise_en_circulation
AUDI,AUDI Q5,96571.0,Diesel,Boite de vitesse automatique,163,1,SUV,Gris,Cuir ,132.0,Crit'Air 2,Non,2017,54890.0,09/12/2017
RENAULT,RENAULT CLIO,48760.0,Essence,Boite de vitesse manuelle,91,2,Citadine,Bleu,Tissu ,118.0,Crit'Air 1,Non,2021,19475.0,09/01/2021
SUZUKI,SUZUKI VITARA,46784.0,Essence,Boite de vitesse manuelle,129,1,SUV,Noir,Tissu ,141.0,Crit'Air 1,Non,2021,28190.0,09/02/2021
CITROEN,CITROEN C3 AIRCROSS,74637.0,Diesel,Boite de vitesse automatique,120,2,SUV,Gris,Tissu ,131.0,Crit'Air 2,Oui,2022,27950.0,09/02/2022
DS,CITROEN DS3 CABRIO,72518.0,Essence,Boite de vitesse automatique,110,3,Cabriolet,Gris,Tissu ,112.0,Crit'Air 1,Non,2017,24400.0,09/11/2017
RENAULT,RENAULT KADJAR,76837.0,Essence,Boite de vitesse automatique,130,3,SUV,Gris,Tissu ,134.0,Crit'Air 1,Non,2018,30300.0,09/08/2018
PEUGEOT,PEUGEOT 3008,97825.0,Essence,Boite de vitesse automatique,130,1,SUV,Noir,Cuir ,109.0,Crit'Air 1,Non,2020,36706.666666666664,09/01/2020
HYUNDAI,HYUNDAI I30 FASTBACK,88920.0,Essence,Boite de vitesse automatique,140,3,Berline,Gris,Cuir ,129.0,Crit'Air 1,Oui,2018,33000.0,09/12/2017
PEUGEOT,PEUGEOT 2008,46312.0,Essence,Boite de vitesse automatique,110,2,SUV,Bleu,Mi-cuir ,114.0,Crit'Air 1,Non,2019,24800.0,09/01/2019
BMW,BMW SÉRIE 1,91730.0,Diesel,Boite de vitesse automatique,150,Inconnu,Berline,Noir,Mi-cuir ,130.0,Crit'Air 2,Non,2020,41725.0,09/06/2020
TOYOTA,TOYOTA C-HR,36273.0,Hybride,Boite de vitesse automatique,184,2,SUV,Gris,Tissu ,119.0,Crit'Air 1,Non,2022,33650.0,09/03/2022
DACIA,DACIA SANDERO,67954.0,Diesel,Boite de vitesse manuelle,95,2,Citadine,Gris,Tissu ,126.0,Crit'Air 2,Unknown,2018,14990.0,09/12/2018
CITROEN,CITROEN C4 CACTUS,88504.0,Essence,Boite de vitesse manuelle,110,Inconnu,SUV,Blanc,Tissu ,106.0,Crit'Air 1,Non,2019,23550.0,09/05/2019
RENAULT,RENAULT CLIO,26910.0,Essence,Boite de vitesse manuelle,100,Inconnu,Citadine,Gris,Tissu ,100.0,Crit'Air 1,Non,2020,19706.666666666668,09/06/2020
SMART,SMART FORTWO,27490.0,Essence,Boite de vitesse manuelle,71,2,Citadine,Blanc,Tissu ,113.0,Crit'Air 1,Non,2019,13465.0,09/03/2019
OPEL,OPEL CROSSLAND X,92651.0,Essence,Boite de vitesse manuelle,110,3,SUV,Blanc,Tissu ,106.0,Crit'Air 1,Non,2019,23550.0,09/03/2019
PEUGEOT,PEUGEOT 2008,60914.0,Diesel,Boite de vitesse automatique,131,2,SUV,Noir,Mi-cuir ,132.0,Crit'Air 2,Oui,2022,32776.0,09/10/2022
VOLKSWAGEN,VOLKSWAGEN T-ROC,42630.0,Essence,Boite de vitesse manuelle,115,2,SUV,Noir,Tissu ,134.5,Crit'Air 1,Unknown,2020,27150.0,09/08/2020
PEUGEOT,PEUGEOT 2008,84803.0,Essence,Boite de vitesse manuelle,131,1,SUV,Gris,Tissu ,102.0,Crit'Air 1,Non,2020,26128.333333333332,09/02/2020
LEXUS,LEXUS NX-SERIE,96737.0,Hybride,Boite de vitesse automatique,197,2,SUV,Blanc,Tissu ,127.0,Crit'Air 1,Non,2018,46183.333333333336,09/11/2018
PEUGEOT,PEUGEOT 2008,53611.0,Essence,Boite de vitesse automatique,131,Inconnu,SUV,Rouge,Mi-cuir ,140.0,Crit'Air 1,Non,2020,29600.0,09/10/2020
VOLKSWAGEN,VOLKSWAGEN T-ROC,86172.0,Essence,Boite de vitesse manuelle,115,1,SUV,Gris,Tissu ,135.0,Crit'Air 1,Non,2020,27150.0,09/06/2020
FIAT,FIAT 500,86090.0,Essence,Boite de vitesse manuelle,70,3,Citadine,Gris,Tissu ,88.0,Crit'Air 1,Oui,2020,17140.0,09/01/2020
PEUGEOT,PEUGEOT 308,52990.0,Diesel,Boite de vitesse automatique,130,2,Berline,Gris,Tissu ,116.75,Crit'Air 2,Unknown,2020,31150.0,09/12/2020
MERCEDES,MERCEDES-BENZ CLASSE A BERLINE,31576.0,Diesel,Boite de vitesse automatique,150,3,Berline,Noir,Mi-cuir ,131.0,Crit'Air 2,Oui,2021,43475.0,09/05/2021
RENAULT,RENAULT CAPTUR,43095.0,Essence,Boite de vitesse automatique,120,2,SUV,Noir,Cuir ,125.0,Crit'Air 1,Non,2018,24000.0,09/01/2018
MERCEDES,MERCEDES-BENZ CLASSE A,50960.0,Essence,Boite de vitesse automatique,163,2,Berline,Noir,Mi-cuir ,134.6,Crit'Air 1,Unknown,2022,42100.0,09/07/2022
RENAULT,RENAULT TWINGO,41175.0,Essence,Boite de vitesse manuelle,92,2,Citadine,Blanc,Tissu ,119.0,Crit'Air 1,Non,2020,14950.0,09/12/2020
DACIA,DACIA SANDERO,15356.0,Essence,Boite de vitesse automatique,91,1,Citadine,Orange,Tissu ,140.0,Crit'Air 1,Non,2022,16590.0,09/06/2022
RENAULT,RENAULT ARKANA,84628.0,Hybride,Boite de vitesse automatique,145,1,SUV,Noir,Tissu ,108.0,Crit'Air 1,Non,2022,33500.0,09/07/2022
VOLKSWAGEN,VOLKSWAGEN CADDY,65937.0,Diesel,Boite de vitesse automatique,102,3,Monospace,Blanc,Tissu ,136.0,Crit'Air 2,Non,2019,29050.0,09/10/2019
RENAULT,RENAULT CLIO,37450.0,Essence,Boite de vitesse manuelle,90,2,Citadine,Gris,Tissu ,113.0,Crit'Air 1,Oui,2018,19610.0,09/06/2018
MERCEDES,MERCEDES-BENZ CLASSE A,50820.0,Essence,Boite de vitesse manuelle,136,3,Berline,Noir,Cuir ,125.0,Crit'Air 1,Non,2019,30925.0,09/04/2019
NISSAN,NISSAN MICRA,39801.0,Essence,Boite de vitesse manuelle,80,1,Citadine,Noir,Tissu ,115.0,Crit'Air 1,Unknown,2017,13950.0,09/05/2017
MAZDA,MAZDA CX-3,92952.0,Essence,Boite de vitesse manuelle,121,1,SUV,Gris,Cuir ,141.0,Crit'Air 1,Non,2018,27700.0,09/12/2018
VOLKSWAGEN,VOLKSWAGEN GOLF VII,89349.0,Essence,Boite de vitesse automatique,150,2,Berline,Gris,Tissu ,145.0,Crit'Air 1,Unknown,2020,31580.0,09/06/2020
FORD,FORD FOCUS,99071.0,Essence,Boite de vitesse manuelle,125,2,Break,Gris,Tissu ,118.0,Crit'Air 1,Oui,2020,28825.0,09/07/2020
DS,DS AUTOMOBILES DS4,43163.0,Hybride,Boite de vitesse automatique,225,3,Berline,Gris,Cuir ,32.0,Crit'Air 1,Oui,2021,49500.0,09/12/2021
RENAULT,RENAULT TWINGO,32603.0,Essence,Boite de vitesse manuelle,69,2,Citadine,Vert,Mi-cuir ,125.0,Crit'Air 1,Non,2018,14100.0,09/08/2018
RENAULT,RENAULT CAPTUR,34895.0,Essence,Boite de vitesse manuelle,140,2,SUV,Blanc,Tissu ,132.0,Crit'Air 1,Non,2021,26600.0,09/06/2021
RENAULT,RENAULT CLIO,65205.0,Essence,Boite de vitesse manuelle,100,2,Citadine,Gris,Mi-cuir ,117.0,Crit'Air 1,Non,2020,21300.0,09/06/2020
OPEL,OPEL ADAM,34385.0,Essence,Boite de vitesse manuelle,87,2,Citadine,Jaune,Tissu ,128.0,Crit'Air 1,Non,2018,16137.5,09/09/2018
FIAT,FIAT PANDA,19404.0,Essence,Boite de vitesse manuelle,69,1,Citadine,Blanc,Tissu ,109.0,Crit'Air 1,Non,2019,12147.8,09/10/2019
DACIA,DACIA DUSTER,63515.0,Diesel,Boite de vitesse manuelle,116,Inconnu,SUV,Gris,Tissu ,145.0,Crit'Air 2,Non,2021,23050.0,09/05/2021
PEUGEOT,PEUGEOT 208,43978.0,Essence,Boite de vitesse manuelle,82,2,Citadine,Gris,Tissu ,108.0,Crit'Air 1,Non,2018,17750.0,09/10/2018
PEUGEOT,PEUGEOT 208,80283.0,Essence,Boite de vitesse automatique,130,1,Citadine,Gris,Alcantara ,122.0,Crit'Air 1,Non,2022,30620.0,09/08/2022
PEUGEOT,PEUGEOT 3008,94015.0,Hybride,Boite de vitesse automatique,225,3,SUV,Bleu,Mi-cuir ,31.0,Crit'Air 1,Non,2021,48035.0,09/01/2021
CITROEN,CITROEN C3,44832.0,Essence,Boite de vitesse manuelle,110,1,Citadine,Bleu,Tissu ,103.0,Crit'Air 1,Non,2018,19700.0,09/01/2018
TOYOTA,TOYOTA C-HR,73518.0,Hybride,Boite de vitesse automatique,184,2,SUV,Rouge,Mi-cuir ,110.0,Crit'Air 1,Unknown,2020,39150.0,09/07/2020
FORD,FORD RANGER,62696.0,Diesel,Boite de vitesse automatique,213,2,Pickup,Bleu,Cuir ,199.0,Crit'Air 2,Non,2019,46398.0,09/12/2019
MAZDA,MAZDA CX-30,72703.0,Essence,Boite de vitesse automatique,186,2,SUV,Gris,Cuir ,149.0,Crit'Air 1,Unknown,2021,41366.666666666664,09/06/2021
PEUGEOT,PEUGEOT 308,27335.0,Essence,Boite de vitesse manuelle,130,1,Berline,Gris,Mi-cuir ,126.5,Crit'Air 1,Unknown,2022,31920.0,09/09/2022
SKODA,SKODA FABIA,44852.0,Essence,Boite de vitesse automatique,110,2,Citadine,Gris,Tissu ,128.0,Crit'Air 1,Non,2022,25490.0,09/06/2022
TOYOTA,TOYOTA C-HR,27242.0,Hybride,Boite de vitesse automatique,122,1,SUV,Gris,Tissu ,111.0,Crit'Air 1,Non,2021,31650.0,09/02/2021
MERCEDES,MERCEDES-BENZ CLASSE B,60282.0,Diesel,Boite de vitesse automatique,116,2,Monospace,Gris,Alcantara ,100.0,Crit'Air 2,Non,2020,38150.0,09/02/2020
CITROEN,CITROEN C3 AIRCROSS,70100.0,Essence,Boite de vitesse automatique,110,1,SUV,Gris,Tissu ,114.0,Crit'Air 1,Non,2019,23675.0,09/05/2019
PEUGEOT,PEUGEOT 2008,99021.0,Essence,Boite de vitesse manuelle,110,2,SUV,Blanc,Mi-cuir ,103.0,Crit'Air 1,Non,2017,23675.0,09/11/2017
INFINITI,INFINITI Q30,86026.0,Diesel,Boite de vitesse manuelle,109,3,Berline,Noir,Mi-cuir ,108.0,Crit'Air 2,Oui,2017,32955.0,09/01/2017
VOLKSWAGEN,VOLKSWAGEN T-CROSS,34034.0,Essence,Boite de vitesse manuelle,95,Inconnu,SUV,Beige,Tissu ,131.0,Crit'Air 1,Non,2022,26523.333333333332,09/05/2022
OPEL,OPEL MOKKA,44094.0,Essence,Boite de vitesse automatique,130,2,SUV,Blanc,Cuir ,135.0,Crit'Air 1,Non,2021,34650.0,09/07/2021
RENAULT,RENAULT KANGOO,32989.0,Essence,Boite de vitesse manuelle,115,1,Monospace,Marron,Tissu ,140.0,Crit'Air 1,Non,2018,21700.0,09/07/2018
RENAULT,RENAULT CLIO,96133.0,Diesel,Boite de vitesse manuelle,75,2,Citadine,Noir,Tissu ,85.0,Crit'Air 2,Oui,2018,18800.0,09/09/2018
JAGUAR,JAGUAR F-PACE,91377.0,Diesel,Boite de vitesse automatique,180,2,SUV,Gris,Cuir ,151.0,Crit'Air 2,Oui,2019,62700.0,09/01/2019
CITROEN,CITROEN C3 AIRCROSS,50643.0,Diesel,Boite de vitesse manuelle,110,2,SUV,Gris,Tissu ,122.0,Crit'Air 2,Non,2021,25590.0,09/02/2021
NISSAN,NISSAN JUKE,76468.0,Essence,Boite de vitesse automatique,114,2,SUV,Gris,Tissu ,138.0,Crit'Air 1,Oui,2021,25990.0,09/11/2021
PEUGEOT,PEUGEOT 2008,89500.0,Essence,Boite de vitesse manuelle,131,1,SUV,Rouge,Mi-cuir ,132.0,Crit'Air 1,Non,2020,27975.0,09/07/2020
HYUNDAI,HYUNDAI I10,24385.0,Essence,Boite de vitesse manuelle,67,1,Citadine,Gris,Tissu ,110.0,Crit'Air 1,Non,2023,17600.0,09/02/2023
PEUGEOT,PEUGEOT 2008,42657.0,Essence,Boite de vitesse automatique,131,Inconnu,SUV,Blanc,Mi-cuir ,109.0,Crit'Air 1,Non,2020,29600.0,09/11/2020
OPEL,OPEL MOKKA,90037.0,Essence,Boite de vitesse automatique,130,1,SUV,Noir,Cuir ,133.0,Crit'Air 1,Non,2022,30800.0,09/06/2022
OPEL,OPEL ZAFIRA,88070.0,Essence,Boite de vitesse manuelle,140,3,Monospace,Gris,Mi-cuir ,143.0,Crit'Air 1,Oui,2017,28550.0,09/10/2017
ALFA ROMEO,ALFA ROMEO GIULIA,57878.0,Diesel,Boite de vitesse automatique,160,3,Berline,Gris,Cuir ,140.0,Crit'Air 2,Unknown,2020,47900.0,09/05/2020
MERCEDES,MERCEDES-BENZ CLASSE A BERLINE,45508.0,Diesel,Boite de vitesse automatique,150,2,Berline,Noir,Alcantara ,135.0,Crit'Air 2,Non,2020,43475.0,09/05/2020
BMW,BMW X1,99553.0,Diesel,Boite de vitesse automatique,116,2,SUV,Noir,Mi-cuir ,137.0,Crit'Air 2,Oui,2021,42400.0,09/06/2021
FORD,FORD FIESTA,73521.0,Essence,Boite de vitesse manuelle,100,2,Citadine,Gris,Tissu ,105.0,Crit'Air 1,Oui,2018,19800.0,09/11/2018
CITROEN,CITROEN C4,62396.0,Diesel,Boite de vitesse automatique,131,2,Berline,Blanc,Mi-cuir ,121.0,Crit'Air 2,Non,2022,32683.333333333332,09/09/2022
CITROEN,CITROEN C4 SPACETOURER,94239.0,Diesel,Boite de vitesse manuelle,131,2,Monospace,Rouge,Tissu ,105.0,Crit'Air 2,Non,2019,31700.0,09/05/2019
FORD,FORD PUMA,65073.0,Essence,Boite de vitesse manuelle,155,2,SUV,Rouge,Tissu ,127.0,Crit'Air 1,Non,2021,27133.333333333332,09/06/2021
DS,DS AUTOMOBILES DS7 CROSSBACK,30752.0,Hybride,Boite de vitesse automatique,300,2,SUV,Blanc,Cuir ,31.0,Crit'Air 1,Non,2021,64900.0,09/11/2021
OPEL,OPEL CROSSLAND X,83454.0,Essence,Boite de vitesse automatique,110,3,SUV,Gris,Tissu ,123.0,Crit'Air 1,Unknown,2017,22800.0,09/08/2017
RENAULT,RENAULT TALISMAN,83116.0,Essence,Boite de vitesse automatique,200,3,Berline,Blanc,Mi-cuir ,130.0,Crit'Air 1,Non,2018,37700.0,09/04/2018
VOLKSWAGEN,VOLKSWAGEN POLO,37675.0,Essence,Boite de vitesse automatique,95,2,Citadine,Rouge,Mi-cuir ,126.0,Crit'Air 1,Non,2022,25770.0,09/01/2023
VOLKSWAGEN,VOLKSWAGEN POLO,78669.0,Diesel,Boite de vitesse manuelle,80,3,Citadine,Noir,Tissu ,94.0,Crit'Air 2,Oui,2019,21930.0,09/05/2019
RENAULT,RENAULT CAPTUR,62788.0,Essence,Boite de vitesse automatique,140,Inconnu,SUV,Gris,Cuir ,136.0,Crit'Air 1,Non,2021,31716.666666666668,09/03/2021
CITROEN,CITROEN C3 AIRCROSS,71707.0,Essence,Boite de vitesse automatique,110,2,SUV,Gris,Tissu ,114.0,Crit'Air 1,Oui,2019,21875.0,09/03/2019
TOYOTA,TOYOTA COROLLA,89691.0,Hybride,Boite de vitesse automatique,122,4,Berline,Marron,Tissu ,111.0,Crit'Air 1,Oui,2021,30740.0,09/04/2021
FORD,FORD FOCUS,82023.0,Essence,Boite de vitesse manuelle,125,1,Break,Bleu,Tissu ,121.0,Crit'Air 1,Non,2020,28825.0,09/09/2020
OPEL,OPEL MOKKA,21851.0,Essence,Boite de vitesse manuelle,130,Inconnu,SUV,Rouge,Mi-cuir ,125.0,Crit'Air 1,Non,2022,28450.0,09/02/2022
NISSAN,NISSAN QASHQAI,43338.0,Hybride,Boite de vitesse automatique,190,1,SUV,Gris,Mi-cuir ,122.0,Crit'Air 1,Non,2023,41600.0,09/04/2023
FIAT,FIAT PANDA,49267.0,Essence,Boite de vitesse manuelle,69,2,Citadine,Blanc,Tissu ,133.0,Crit'Air 1,Non,2020,11973.5,09/06/2020
MERCEDES,MERCEDES-BENZ CLASSE A,91043.0,Diesel,Boite de vitesse automatique,116,3,Berline,Noir,Mi-cuir ,118.0,Crit'Air 2,Non,2021,38325.0,09/01/2021
VOLKSWAGEN,VOLKSWAGEN POLO,35807.0,Essence,Boite de vitesse automatique,95,2,Citadine,Orange,Tissu ,105.0,Crit'Air 1,Non,2018,20595.0,09/05/2018
AUDI,AUDI A5 SPORTBACK,49686.0,Essence,Boite de vitesse automatique,190,2,Berline,Gris,Mi-cuir ,154.0,Crit'Air 1,Oui,2020,56537.5,09/05/2020
PEUGEOT,PEUGEOT 3008,63275.0,Diesel,Boite de vitesse automatique,130,2,SUV,Gris,Tissu ,135.0,Crit'Air 2,Non,2022,41150.0,09/05/2022
RENAULT,RENAULT CLIO,73911.0,Essence,Boite de vitesse automatique,130,4,Citadine,Noir,Mi-cuir ,119.0,Crit'Air 1,Non,2019,24400.0,09/10/2019
OPEL,OPEL GRANDLAND X,52956.0,Hybride,Boite de vitesse automatique,300,3,SUV,Gris,Mi-cuir ,30.0,Crit'Air 1,Non,2020,49600.0,09/08/2020
SEAT,SEAT ARONA,83382.0,Essence,Boite de vitesse automatique,115,1,SUV,Gris,Tissu ,106.0,Crit'Air 1,Non,2019,25500.0,09/02/2019
FORD,FORD FOCUS,82457.0,Essence,Boite de vitesse manuelle,150,2,Berline,Noir,Tissu ,132.0,Crit'Air 1,Oui,2020,28650.0,09/06/2020
VOLKSWAGEN,VOLKSWAGEN T-CROSS,48523.0,Essence,Boite de vitesse automatique,110,1,SUV,Gris,Tissu ,147.0,Crit'Air 1,Non,2021,26340.0,09/02/2021
VOLKSWAGEN,VOLKSWAGEN TAIGO,28974.0,Essence,Boite de vitesse automatique,150,2,SUV,Noir,Tissu ,140.0,Crit'Air 1,Non,2022,34360.0,09/05/2022
MERCEDES,MERCEDES-BENZ CLASSE GLC,63225.0,Essence,Boite de vitesse automatique,258,3,SUV,Bleu,Cuir ,165.0,Crit'Air 1,Oui,2019,62990.0,09/12/2019
SUZUKI,SUZUKI SWIFT,86116.0,Essence,Boite de vitesse manuelle,83,1,Citadine,Rouge,Tissu ,106.0,Crit'Air 1,Unknown,2020,15790.0,09/09/2020
RENAULT,RENAULT TWINGO,19259.0,Essence,Boite de vitesse automatique,92,2,Citadine,Blanc,Mi-cuir ,124.5,Crit'Air 1,Unknown,2019,16950.0,09/10/2019
RENAULT,RENAULT CLIO,24533.0,Essence,Boite de vitesse manuelle,91,Inconnu,Citadine,Rouge,Tissu ,118.0,Crit'Air 1,Non,2021,21600.0,09/12/2021
AUDI,AUDI A3,38144.0,Essence,Boite de vitesse manuelle,116,2,Berline,Gris,Tissu ,110.0,Crit'Air 1,Non,2019,31070.0,09/07/2019
PEUGEOT,PEUGEOT 2008,97145.0,Essence,Boite de vitesse automatique,110,1,SUV,Blanc,Alcantara ,110.0,Crit'Air 1,Non,2017,25900.0,09/04/2017
CITROEN,CITROEN C4 CACTUS,93131.0,Essence,Boite de vitesse automatique,110,2,SUV,Blanc,Tissu ,114.0,Crit'Air 1,Unknown,2019,24650.0,09/01/2019
RENAULT,RENAULT CLIO,12366.0,Essence,Boite de vitesse automatique,130,1,Citadine,Gris,Cuir ,131.0,Crit'Air 1,Non,2020,27500.0,09/08/2020
TOYOTA,TOYOTA AYGO,45506.0,Essence,Boite de vitesse manuelle,69,2,Citadine,Blanc,Tissu ,95.0,Crit'Air 1,Non,2018,13582.5,09/03/2018
RENAULT,RENAULT KADJAR,50586.0,Essence,Boite de vitesse manuelle,140,2,SUV,Noir,Tissu ,141.0,Crit'Air 1,Non,2021,31800.0,09/04/2021
MERCEDES,MERCEDES-BENZ CLASSE A,74409.0,Essence,Boite de vitesse manuelle,109,3,Berline,Blanc,Mi-cuir ,125.0,Crit'Air 1,Non,2019,28625.0,09/06/2019
MERCEDES,MERCEDES-BENZ CLA,72406.0,Essence,Boite de vitesse automatique,163,5,Break,Noir,Mi-cuir ,118.0,Crit'Air 1,Oui,2019,46800.0,09/10/2019
ABARTH,ABARTH 500,20716.0,Essence,Boite de vitesse manuelle,165,1,Citadine,Gris,Cuir ,153.0,Crit'Air 1,Non,2022,26242.222222222223,09/11/2022
FORD,FORD C-MAX,94532.0,Ethanol,Boite de vitesse manuelle,125,2,Monospace,Gris,Tissu ,129.0,Crit'Air 1,Non,2019,28650.0,09/03/2019
MINI,MINI COUNTRYMAN,87768.0,Hybride,Boite de vitesse automatique,224,3,SUV,Gris,Mi-cuir ,55.0,Crit'Air 1,Oui,2018,41750.0,09/10/2018
RENAULT,RENAULT CLIO,95277.0,Essence,Boite de vitesse manuelle,90,Inconnu,Break,Noir,Tissu ,113.0,Crit'Air 1,Non,2019,18341.666666666668,09/02/2019
NISSAN,NISSAN QASHQAI,95965.0,Diesel,Boite de vitesse manuelle,110,3,SUV,Blanc,Mi-cuir ,99.0,Crit'Air 2,Oui,2018,31800.0,09/07/2018
MERCEDES,MERCEDES-BENZ CLASSE A,55132.0,Essence,Boite de vitesse automatique,136,1,Berline,Noir,Alcantara ,119.0,Crit'Air 1,Non,2019,38000.0,09/09/2019
MERCEDES,MERCEDES-BENZ CLASSE A,47412.0,Essence,Boite de vitesse automatique,136,2,Berline,Blanc,Mi-cuir ,118.0,Crit'Air 1,Non,2019,38000.0,09/06/2019
MERCEDES,MERCEDES-BENZ GLA,39083.0,Essence,Boite de vitesse automatique,163,1,SUV,Noir,Mi-cuir ,153.0,Crit'Air 1,Non,2022,43800.0,09/07/2022
KIA,KIA NIRO,46851.0,Hybride,Boite de vitesse automatique,141,2,SUV,Gris,Mi-cuir ,105.0,Crit'Air 1,Non,2022,37246.666666666664,09/09/2022
PEUGEOT,PEUGEOT 408,7296.0,Essence,Boite de vitesse automatique,136,1,Berline,Blanc,Mi-cuir ,114.0,Crit'Air 1,Non,2024,41300.0,09/09/2024
VOLKSWAGEN,VOLKSWAGEN T-ROC,89240.0,Essence,Boite de vitesse manuelle,150,2,SUV,Blanc,Tissu ,121.0,Crit'Air 1,Non,2018,30320.0,09/03/2018
TOYOTA,TOYOTA RAV 4,87779.0,Hybride,Boite de vitesse automatique,197,Inconnu,SUV,Blanc,Tissu ,118.0,Crit'Air 1,Non,2018,38650.0,09/06/2018
SEAT,SEAT LEON,31763.0,Essence,Boite de vitesse automatique,150,2,Berline,Bleu,Mi-cuir ,133.0,Crit'Air 1,Oui,2022,38680.0,09/03/2022
RENAULT,RENAULT CAPTUR,55060.0,Essence,Boite de vitesse manuelle,120,2,SUV,Bleu,Mi-cuir ,125.0,Crit'Air 1,Non,2017,22000.0,09/12/2017
MERCEDES,MERCEDES-BENZ CLASSE C,59613.0,Diesel,Boite de vitesse automatique,200,Inconnu,Break,Noir,Alcantara ,141.0,Crit'Air 2,Non,2022,59250.0,09/03/2022
CITROEN,CITROEN C5 AIRCROSS,86176.0,Essence,Boite de vitesse automatique,181,2,SUV,Bleu,Mi-cuir ,128.0,Crit'Air 1,Non,2019,36950.0,09/04/2019
PEUGEOT,PEUGEOT 508,97324.0,Hybride,Boite de vitesse automatique,225,2,Break,Blanc,Mi-cuir ,31.0,Crit'Air 1,Oui,2020,52577.142857142855,09/02/2020
PEUGEOT,PEUGEOT 208,38718.0,Essence,Boite de vitesse automatique,100,1,Citadine,Bleu,Mi-cuir ,124.0,Crit'Air 1,Non,2022,28720.0,09/07/2022
NISSAN,NISSAN QASHQAI,57898.0,Essence,Boite de vitesse automatique,158,2,SUV,Gris,Tissu ,144.0,Crit'Air 1,Oui,2022,37790.0,09/03/2022
VOLKSWAGEN,VOLKSWAGEN TAIGO,43943.0,Essence,Boite de vitesse automatique,110,2,SUV,Bleu,Tissu ,137.0,Crit'Air 1,Oui,2023,33490.0,09/03/2023
PEUGEOT,PEUGEOT 2008,77600.0,Essence,Boite de vitesse automatique,131,2,SUV,Gris,Mi-cuir ,140.0,Crit'Air 1,Non,2020,29600.0,09/06/2020
MITSUBISHI,MITSUBISHI OUTLANDER,51587.0,Hybride,Boite de vitesse automatique,224,2,SUV,Gris,Alcantara ,40.0,Crit'Air 1,Oui,2019,43490.0,09/06/2019
SKODA,SKODA SUPERB,24089.0,Diesel,Boite de vitesse automatique,150,2,Berline,Blanc,Alcantara ,138.0,Crit'Air 2,Oui,2022,49892.5,09/01/2023
RENAULT,RENAULT CLIO,55078.0,Essence,Boite de vitesse manuelle,100,3,Citadine,Bleu,Tissu ,100.0,Crit'Air 1,Non,2019,21300.0,09/12/2019
PEUGEOT,PEUGEOT 2008,94762.0,Essence,Boite de vitesse manuelle,130,2,SUV,Noir,Mi-cuir ,121.5,Crit'Air 1,Unknown,2019,24750.0,09/03/2019
TOYOTA,TOYOTA COROLLA,66337.0,Hybride,Boite de vitesse automatique,122,2,Berline,Gris,Tissu ,103.0,Crit'Air 1,Oui,2021,30805.0,09/03/2021
FIAT,FIAT 500,8311.0,Essence,Boite de vitesse manuelle,70,Inconnu,Citadine,Bleu,Tissu ,116.0,Crit'Air 1,Non,2021,17690.0,09/05/2021
VOLKSWAGEN,VOLKSWAGEN POLO,51583.0,Essence,Boite de vitesse automatique,207,2,Citadine,Noir,Tissu ,154.0,Crit'Air 1,Non,2022,34940.0,09/06/2022
MAZDA,MAZDA 3,75489.0,Essence,Boite de vitesse automatique,122,2,Berline,Rouge,Tissu ,147.0,Crit'Air 1,Non,2021,29200.0,09/02/2021
KIA,KIA SPORTAGE,72227.0,Diesel,Boite de vitesse automatique,136,4,SUV,Marron,Mi-cuir ,123.0,Crit'Air 2,Non,2019,36290.0,09/03/2019
DACIA,DACIA SANDERO,16415.0,Essence,Boite de vitesse manuelle,73,3,Citadine,Noir,Tissu ,123.0,Crit'Air 1,Oui,2018,11090.0,09/11/2018
CITROEN,CITROEN BERLINGO,29529.0,Diesel,Boite de vitesse manuelle,131,2,Monospace,Blanc,Tissu ,137.0,Crit'Air 2,Oui,2022,27750.0,09/01/2023
PEUGEOT,PEUGEOT 2008,73376.0,Essence,Boite de vitesse automatique,155,2,SUV,Noir,Mi-cuir ,114.0,Crit'Air 1,Oui,2020,34516.666666666664,09/01/2020
MINI,MINI MINI,56396.0,Essence,Boite de vitesse manuelle,102,2,Citadine,Bleu,Mi-cuir ,112.0,Crit'Air 1,Non,2017,25150.0,09/11/2017
MINI,MINI CABRIO,52298.0,Essence,Boite de vitesse automatique,192,3,Cabriolet,Bleu,Cuir ,134.0,Crit'Air 1,Non,2017,34900.0,09/08/2017
VOLKSWAGEN,VOLKSWAGEN T-ROC,51391.0,Essence,Boite de vitesse manuelle,150,1,SUV,Gris,Cuir ,123.0,Crit'Air 1,Non,2019,33860.0,09/06/2019
AUDI,AUDI Q2,96323.0,Diesel,Boite de vitesse automatique,150,3,SUV,Noir,Mi-cuir ,129.0,Crit'Air 2,Oui,2018,40270.0,09/09/2018
SEAT,SEAT TARRACO,90213.0,Diesel,Boite de vitesse automatique,190,1,SUV,Noir,Mi-cuir ,144.0,Crit'Air 2,Non,2019,46680.0,09/10/2019
VOLKSWAGEN,VOLKSWAGEN POLO,39495.0,Essence,Boite de vitesse manuelle,95,2,Citadine,Noir,Tissu ,121.0,Crit'Air 1,Non,2021,20230.0,09/01/2021
